review	aspect	sentiment
biar dapat feelnya, harus jalan dari ujung ke ujung, dijamin ga nyesel sama pemandangan yang disajikan. kalau malam (katanya) ada tari kecak, tapi kemarin ga sempat lihat sudah terlanjur pulang [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
biar dapat feelnya, harus jalan dari ujung ke ujung, dijamin ga nyesel sama pemandangan yang disajikan. kalau malam (katanya) ada tari kecak, tapi kemarin ga sempat lihat sudah terlanjur pulang [SEP] nama tarian Bali (yang dilakukan oleh puluhan orang laki-laki, menggambarkan pasukan kera pengikut Rama)	kecak	0
monkey forest sanctuary adalah sebuah keharusan. kamar yang bersih dan ada spotlessely rangersnya di semua tempat untuk menjaga monyet. aku hanya tidak bisa atas bagaimana bersih tempat ini dan apa rangersnya terbayang kera dan umum.	monkey forest	0
monkey forest sanctuary adalah sebuah keharusan. kamar yang bersih dan ada spotlessely rangersnya di semua tempat untuk menjaga monyet. aku hanya tidak bisa atas bagaimana bersih tempat ini dan apa rangersnya terbayang kera dan umum. [SEP] ruang yang bersekat (tertutup) dinding yang menjadi bagian rumah atau bangunan (biasanya disekat atau dibatasi empat dinding) [SEP] bulan	kamar	1
tempat yang indah untuk mengajak keluarga anda berlibur di pulau bali,, uluwatu yang terletak di bagian selatan pulau bali (paling bawah) menampilkan pemandangan laut eksotis tersendiri.. wajib dikunjungi niih gaessss???? [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat yang indah untuk mengajak keluarga anda berlibur di pulau bali,, uluwatu yang terletak di bagian selatan pulau bali (paling bawah) menampilkan pemandangan laut eksotis tersendiri.. wajib dikunjungi niih gaessss???? [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
setelah beberapa jam, kami datang untuk melihat kuil yang terkenal & matahari terbenam. kami tidak mendapatkan dekat kuil & matahari terbenam tidak terjadi karena lebih dari kepala, aroma lautan awan. kera yang sangat menakutkan. mereka akan memegang tas anda, pendapatan. mereka merebut putrik teropongmu dari wajah & harga sendal jepit dari kaki saya. benar-benar indah. [SEP] bangunan tempat memuja (menyembah) dewa	kuil	1
setelah beberapa jam, kami datang untuk melihat kuil yang terkenal & matahari terbenam. kami tidak mendapatkan dekat kuil & matahari terbenam tidak terjadi karena lebih dari kepala, aroma lautan awan. kera yang sangat menakutkan. mereka akan memegang tas anda, pendapatan. mereka merebut putrik teropongmu dari wajah & harga sendal jepit dari kaki saya. benar-benar indah. [SEP] matahari masuk	matahari terbenam	1
setelah beberapa jam, kami datang untuk melihat kuil yang terkenal & matahari terbenam. kami tidak mendapatkan dekat kuil & matahari terbenam tidak terjadi karena lebih dari kepala, aroma lautan awan. kera yang sangat menakutkan. mereka akan memegang tas anda, pendapatan. mereka merebut putrik teropongmu dari wajah & harga sendal jepit dari kaki saya. benar-benar indah. [SEP] perkakas atau alat tenun kain-kain kecil dan halus, seperti pita atau kaus lampu [SEP] primata yang tidak memiliki ekor, lengan lebih panjang daripada kaki, biasanya berjalan menggunakan kedua kakinya, bervolume otak lebih besar daripada primata lainnya	kera	-1
setelah beberapa jam, kami datang untuk melihat kuil yang terkenal & matahari terbenam. kami tidak mendapatkan dekat kuil & matahari terbenam tidak terjadi karena lebih dari kepala, aroma lautan awan. kera yang sangat menakutkan. mereka akan memegang tas anda, pendapatan. mereka merebut putrik teropongmu dari wajah & harga sendal jepit dari kaki saya. benar-benar indah. [SEP] kemasan atau wadah berbentuk persegi dan sebagainya, biasanya bertali, dipakai untuk menaruh, menyimpan, atau membawa sesuatu [SEP] tiruan bunyi letusan (senapan dan sebagainya) [SEP] bunyi lembut sekali [SEP] segera [SEP] pohon yang menurut kepercayaan orang sebagai penangkal harimau, buahnya dapat dimakan	tas	-1
tempat yang menarik, hanya berhati-hati bahwa staf yang terbatas dan meninggalkan tas anda di rumah. monyet penasaran ingin membuka dan mengambil segala sesuatu. tempat yang indah untuk semua usia dari monyet. bahkan beberapa bayi yang baru lahir. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat yang menarik, hanya berhati-hati bahwa staf yang terbatas dan meninggalkan tas anda di rumah. monyet penasaran ingin membuka dan mengambil segala sesuatu. tempat yang indah untuk semua usia dari monyet. bahkan beberapa bayi yang baru lahir. [SEP] kemasan atau wadah berbentuk persegi dan sebagainya, biasanya bertali, dipakai untuk menaruh, menyimpan, atau membawa sesuatu [SEP] tiruan bunyi letusan (senapan dan sebagainya) [SEP] bunyi lembut sekali [SEP] segera [SEP] pohon yang menurut kepercayaan orang sebagai penangkal harimau, buahnya dapat dimakan	tas	-1
tempat yang menarik, hanya berhati-hati bahwa staf yang terbatas dan meninggalkan tas anda di rumah. monyet penasaran ingin membuka dan mengambil segala sesuatu. tempat yang indah untuk semua usia dari monyet. bahkan beberapa bayi yang baru lahir. [SEP] kata untuk menyatakan barang atau hal yang tidak tentu [SEP] → suatu	sesuatu	-1
tempat yang menarik, hanya berhati-hati bahwa staf yang terbatas dan meninggalkan tas anda di rumah. monyet penasaran ingin membuka dan mengambil segala sesuatu. tempat yang indah untuk semua usia dari monyet. bahkan beberapa bayi yang baru lahir. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
pura uluwatu merupakan pantai yang spektakuler di yang sangat indah dengan pemandangan yang luar biasa. baik pria dan wanita wajib mengenakan sarung yang bisa pinjam di pintu masuk. saya tidak suka monyet di semua. di sisi tebing berjalan di matahari terbenam yang menakjubkan! [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	1
pura uluwatu merupakan pantai yang spektakuler di yang sangat indah dengan pemandangan yang luar biasa. baik pria dan wanita wajib mengenakan sarung yang bisa pinjam di pintu masuk. saya tidak suka monyet di semua. di sisi tebing berjalan di matahari terbenam yang menakjubkan! [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
pura uluwatu merupakan pantai yang spektakuler di yang sangat indah dengan pemandangan yang luar biasa. baik pria dan wanita wajib mengenakan sarung yang bisa pinjam di pintu masuk. saya tidak suka monyet di semua. di sisi tebing berjalan di matahari terbenam yang menakjubkan! [SEP] selongsong yang dibuat dari kayu, kulit, atau logam tempat memasukkan keris (pedang dan sebagainya) [SEP] sampul [SEP] kain sarung [SEP] menyarung	sarung	0
pura uluwatu merupakan pantai yang spektakuler di yang sangat indah dengan pemandangan yang luar biasa. baik pria dan wanita wajib mengenakan sarung yang bisa pinjam di pintu masuk. saya tidak suka monyet di semua. di sisi tebing berjalan di matahari terbenam yang menakjubkan! [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
pura uluwatu merupakan pantai yang spektakuler di yang sangat indah dengan pemandangan yang luar biasa. baik pria dan wanita wajib mengenakan sarung yang bisa pinjam di pintu masuk. saya tidak suka monyet di semua. di sisi tebing berjalan di matahari terbenam yang menakjubkan! [SEP] matahari masuk	matahari terbenam	1
meskipun anda benar-benar tidak bisa melihat di dalam kuil, pemandangan yang menakjubkan di sini. kami mengunjungi ketika saya sebut di atas lanskap sekitarnya juga. luangkan waktu untuk menikmati pemandangan itu, meski berada di kerumunan orang-orang. kita tahu bahwa orang-orang datang ke sini untuk matahari terbenam, tapi kami memilih untuk hanya berkunjung pada siang hari. seperti orang lain telah mengatakan - terdapat kera dan mereka mengambil hal-hal. kami melihat satu mengambil beberapa gelas dan salah satu dari orang-orang yang bekerja di sini menggelontornya untuk mencoba untuk mengambil tanpa membayar. [SEP] bangunan tempat memuja (menyembah) dewa	kuil	-1
meskipun anda benar-benar tidak bisa melihat di dalam kuil, pemandangan yang menakjubkan di sini. kami mengunjungi ketika saya sebut di atas lanskap sekitarnya juga. luangkan waktu untuk menikmati pemandangan itu, meski berada di kerumunan orang-orang. kita tahu bahwa orang-orang datang ke sini untuk matahari terbenam, tapi kami memilih untuk hanya berkunjung pada siang hari. seperti orang lain telah mengatakan - terdapat kera dan mereka mengambil hal-hal. kami melihat satu mengambil beberapa gelas dan salah satu dari orang-orang yang bekerja di sini menggelontornya untuk mencoba untuk mengambil tanpa membayar. [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
meskipun anda benar-benar tidak bisa melihat di dalam kuil, pemandangan yang menakjubkan di sini. kami mengunjungi ketika saya sebut di atas lanskap sekitarnya juga. luangkan waktu untuk menikmati pemandangan itu, meski berada di kerumunan orang-orang. kita tahu bahwa orang-orang datang ke sini untuk matahari terbenam, tapi kami memilih untuk hanya berkunjung pada siang hari. seperti orang lain telah mengatakan - terdapat kera dan mereka mengambil hal-hal. kami melihat satu mengambil beberapa gelas dan salah satu dari orang-orang yang bekerja di sini menggelontornya untuk mencoba untuk mengambil tanpa membayar. [SEP] tata ruang di luar gedung (untuk mengatur pemandangan alam) [SEP] jumlah total aspek setiap daerah, baik pedesaan maupun kota	lanskap	0
meskipun anda benar-benar tidak bisa melihat di dalam kuil, pemandangan yang menakjubkan di sini. kami mengunjungi ketika saya sebut di atas lanskap sekitarnya juga. luangkan waktu untuk menikmati pemandangan itu, meski berada di kerumunan orang-orang. kita tahu bahwa orang-orang datang ke sini untuk matahari terbenam, tapi kami memilih untuk hanya berkunjung pada siang hari. seperti orang lain telah mengatakan - terdapat kera dan mereka mengambil hal-hal. kami melihat satu mengambil beberapa gelas dan salah satu dari orang-orang yang bekerja di sini menggelontornya untuk mencoba untuk mengambil tanpa membayar. [SEP] matahari masuk	matahari terbenam	1
meskipun anda benar-benar tidak bisa melihat di dalam kuil, pemandangan yang menakjubkan di sini. kami mengunjungi ketika saya sebut di atas lanskap sekitarnya juga. luangkan waktu untuk menikmati pemandangan itu, meski berada di kerumunan orang-orang. kita tahu bahwa orang-orang datang ke sini untuk matahari terbenam, tapi kami memilih untuk hanya berkunjung pada siang hari. seperti orang lain telah mengatakan - terdapat kera dan mereka mengambil hal-hal. kami melihat satu mengambil beberapa gelas dan salah satu dari orang-orang yang bekerja di sini menggelontornya untuk mencoba untuk mengambil tanpa membayar. [SEP] perkakas atau alat tenun kain-kain kecil dan halus, seperti pita atau kaus lampu [SEP] primata yang tidak memiliki ekor, lengan lebih panjang daripada kaki, biasanya berjalan menggunakan kedua kakinya, bervolume otak lebih besar daripada primata lainnya	kera	-1
meskipun anda benar-benar tidak bisa melihat di dalam kuil, pemandangan yang menakjubkan di sini. kami mengunjungi ketika saya sebut di atas lanskap sekitarnya juga. luangkan waktu untuk menikmati pemandangan itu, meski berada di kerumunan orang-orang. kita tahu bahwa orang-orang datang ke sini untuk matahari terbenam, tapi kami memilih untuk hanya berkunjung pada siang hari. seperti orang lain telah mengatakan - terdapat kera dan mereka mengambil hal-hal. kami melihat satu mengambil beberapa gelas dan salah satu dari orang-orang yang bekerja di sini menggelontornya untuk mencoba untuk mengambil tanpa membayar. [SEP] tempat untuk minum, berbentuk tabung terbuat dari kaca dan sebagainya [SEP] kaca [SEP] bekal	gelas	-1
semuanya amazing, hari ini mencoba breakfast with orang utan,, makanan yang enak,, suasana yang nyaman,, dan thank you buat pak wayan sumerta yang sudah very welcome dan selalu siap membantu saat berada disana ! pokoknya recomended banget buat yang punya waktu luang atau pas hari libur, gak ada salahnya menghabiskan liburan bersama keluarga atau teman atau pasangan di bali zoo ?????????? [SEP] segala [SEP] sekaliannya [SEP] belaka [SEP] segenap	semua	1
semuanya amazing, hari ini mencoba breakfast with orang utan,, makanan yang enak,, suasana yang nyaman,, dan thank you buat pak wayan sumerta yang sudah very welcome dan selalu siap membantu saat berada disana ! pokoknya recomended banget buat yang punya waktu luang atau pas hari libur, gak ada salahnya menghabiskan liburan bersama keluarga atau teman atau pasangan di bali zoo ?????????? [SEP] segala sesuatu yang dapat dimakan (seperti penganan, lauk-pauk, kue) [SEP] segala bahan yang kita makan atau masuk ke dalam tubuh yang membentuk atau mengganti jaringan tubuh, memberikan tenaga, atau mengatur semua proses dalam tubuh [SEP] rezeki	makanan	1
semuanya amazing, hari ini mencoba breakfast with orang utan,, makanan yang enak,, suasana yang nyaman,, dan thank you buat pak wayan sumerta yang sudah very welcome dan selalu siap membantu saat berada disana ! pokoknya recomended banget buat yang punya waktu luang atau pas hari libur, gak ada salahnya menghabiskan liburan bersama keluarga atau teman atau pasangan di bali zoo ?????????? [SEP] hawa [SEP] keadaan sekitar sesuatu atau dalam lingkungan sesuatu [SEP] keadaan suatu peristiwa [SEP] salah satu unsur tekstur pertunjukan teater yang berkaitan dengan penggabungan unsur spektakel, dialog, dan irama permainan	suasana	1
