review	aspect	sentiment
di sini kita bisa lihat istana  walaupun lihatnya dr bawah. [SEP] rumah kediaman resmi raja (kepala negara, presiden) dan keluarganya	istana	0
tempat yang indah, yang harus melihat. lebih baik untuk pergi sana matahari terbenam  sedikit terlalu komersial dengan terlalu banyak toko di sekitar [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
tempat yang indah, yang harus melihat. lebih baik untuk pergi sana matahari terbenam  sedikit terlalu komersial dengan terlalu banyak toko di sekitar [SEP] kedai berupa bangunan permanen tempat menjual barang-barang (makanan kecil dan sebagainya) [SEP] serangga berukuran kecil, berwarna cokelat atau hitam dengan bercak oranye, alat mulut bermoncong panjang, termasuk keluarga Curculionidae, merupakan hama pada penyimpanan produk beras, jagung, dan gandum	toko	-1
senang di taman yang ada nama tempat lupa tapi kampung  disitu bisa bermain dengan monyet yang berkeliaran di jalan dan uniknya dan monyet tersebut suka merebut bawaan yang ditenteng , tapi senangnya monyet itu suka diajak bermain senang campur takut [SEP] kelompok rumah yang merupakan bagian kota (biasanya dihuni orang berpenghasilan rendah) [SEP] desa [SEP] kesatuan administrasi terkecil yang menempati wilayah tertentu, terletak di bawah kecamatan [SEP] terbelakang (belum modern)	kampung	1
senang di taman yang ada nama tempat lupa tapi kampung  disitu bisa bermain dengan monyet yang berkeliaran di jalan dan uniknya dan monyet tersebut suka merebut bawaan yang ditenteng , tapi senangnya monyet itu suka diajak bermain senang campur takut [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	-1
senang di taman yang ada nama tempat lupa tapi kampung  disitu bisa bermain dengan monyet yang berkeliaran di jalan dan uniknya dan monyet tersebut suka merebut bawaan yang ditenteng , tapi senangnya monyet itu suka diajak bermain senang campur takut [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	1
senang di taman yang ada nama tempat lupa tapi kampung  disitu bisa bermain dengan monyet yang berkeliaran di jalan dan uniknya dan monyet tersebut suka merebut bawaan yang ditenteng , tapi senangnya monyet itu suka diajak bermain senang campur takut [SEP] primata yang memiliki ekor, ukuran lengan sama atau lebih pendek daripada ukuran kaki, berjalan dengan menggunakan kedua lengan dan kakinya	monyet	0
senang di taman yang ada nama tempat lupa tapi kampung  disitu bisa bermain dengan monyet yang berkeliaran di jalan dan uniknya dan monyet tersebut suka merebut bawaan yang ditenteng , tapi senangnya monyet itu suka diajak bermain senang campur takut [SEP] kebun yang ditanami dengan bunga-bunga dan sebagainya (tempat bersenang-senang) [SEP] tempat (yang menyenangkan dan sebagainya) [SEP] tempat duduk pengantin perempuan (yang dihiasi dengan bunga-bunga dan sebagainya) [SEP] rajin [SEP] suku yang mendiami wilayah Kabupaten Kapuas Hulu, Provinsi Kalimantan Barat [SEP] bahasa yang dituturkan suku Taman	taman	1
letak pura di ujung pantai di atas tanah yang menjorok ke laut berada di ketinggian sekitar 100 m di atas permukaan laut. pura yang didirikan di awal abad 16 mempunyai arsitektur yang bagus spesifik bali. suasananya sangat tenang memang baik untuk ibadah hindu  panoramanya indah apalagi dari atas dapat melihat ke bawah ada pantai  [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	0
letak pura di ujung pantai di atas tanah yang menjorok ke laut berada di ketinggian sekitar 100 m di atas permukaan laut. pura yang didirikan di awal abad 16 mempunyai arsitektur yang bagus spesifik bali. suasananya sangat tenang memang baik untuk ibadah hindu  panoramanya indah apalagi dari atas dapat melihat ke bawah ada pantai  [SEP] pundi-pundi dari kain (tempat uang) [SEP] bursa [SEP] dana (uang yang disediakan untuk suatu maksud) [SEP] kota [SEP] tempat beribadat (bersembahyang) umat Hindu [SEP] istana	pura	1
letak pura di ujung pantai di atas tanah yang menjorok ke laut berada di ketinggian sekitar 100 m di atas permukaan laut. pura yang didirikan di awal abad 16 mempunyai arsitektur yang bagus spesifik bali. suasananya sangat tenang memang baik untuk ibadah hindu  panoramanya indah apalagi dari atas dapat melihat ke bawah ada pantai  [SEP] hawa [SEP] keadaan sekitar sesuatu atau dalam lingkungan sesuatu [SEP] keadaan suatu peristiwa [SEP] salah satu unsur tekstur pertunjukan teater yang berkaitan dengan penggabungan unsur spektakel, dialog, dan irama permainan	suasana	1
letak pura di ujung pantai di atas tanah yang menjorok ke laut berada di ketinggian sekitar 100 m di atas permukaan laut. pura yang didirikan di awal abad 16 mempunyai arsitektur yang bagus spesifik bali. suasananya sangat tenang memang baik untuk ibadah hindu  panoramanya indah apalagi dari atas dapat melihat ke bawah ada pantai  [SEP] pemandangan alam yang bebas dan luas [SEP] kanvas panjang yang menunjukkan beberapa gambar dengan jarak tertentu, digunakan sebagai latar panggung	panorama	1
letak pura di ujung pantai di atas tanah yang menjorok ke laut berada di ketinggian sekitar 100 m di atas permukaan laut. pura yang didirikan di awal abad 16 mempunyai arsitektur yang bagus spesifik bali. suasananya sangat tenang memang baik untuk ibadah hindu  panoramanya indah apalagi dari atas dapat melihat ke bawah ada pantai  [SEP] tepi laut [SEP] perbatasan daratan dengan laut atau massa air yang lain dan bagian yang dapat pengaruh dari air tersebut [SEP] daerah pasang surut di pantai antara pasang tertinggi dan surut terendah [SEP] landai	pantai	1
saya pikir itu adalah sebuah kuil yang berbeda. rupanya saya telah mengunjungi tempat ini kembali ketika saya masih di sekolah tinggi hahahahaha. saya tahu ini bukan tempat istana pura  tapi rupanya mereka berada di kompleks yang sama. tapi masih tempat yang indah untuk dikunjungi. [SEP] bangunan tempat memuja (menyembah) dewa	kuil	0
saya pikir itu adalah sebuah kuil yang berbeda. rupanya saya telah mengunjungi tempat ini kembali ketika saya masih di sekolah tinggi hahahahaha. saya tahu ini bukan tempat istana pura  tapi rupanya mereka berada di kompleks yang sama. tapi masih tempat yang indah untuk dikunjungi. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
saya pikir itu adalah sebuah kuil yang berbeda. rupanya saya telah mengunjungi tempat ini kembali ketika saya masih di sekolah tinggi hahahahaha. saya tahu ini bukan tempat istana pura  tapi rupanya mereka berada di kompleks yang sama. tapi masih tempat yang indah untuk dikunjungi. [SEP] rumah kediaman resmi raja (kepala negara, presiden) dan keluarganya	istana	0
saya pikir itu adalah sebuah kuil yang berbeda. rupanya saya telah mengunjungi tempat ini kembali ketika saya masih di sekolah tinggi hahahahaha. saya tahu ini bukan tempat istana pura  tapi rupanya mereka berada di kompleks yang sama. tapi masih tempat yang indah untuk dikunjungi. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	0
saya pikir itu adalah sebuah kuil yang berbeda. rupanya saya telah mengunjungi tempat ini kembali ketika saya masih di sekolah tinggi hahahahaha. saya tahu ini bukan tempat istana pura  tapi rupanya mereka berada di kompleks yang sama. tapi masih tempat yang indah untuk dikunjungi. [SEP] himpunan kesatuan; kelompok	kompleks	0
candi pura dilihat dari nama nya saya berpikir pasti isinya hany candi saja, maklum saya baru pertama kali mengunjungi objek ini. :) [SEP] bangunan kuno yang dibuat dari batu (sebagai tempat pemujaan, penyimpanan abu jenazah raja-raja, pendeta-pendeta Hindu atau Buddha pada zaman dulu)	candi	0
candi pura dilihat dari nama nya saya berpikir pasti isinya hany candi saja, maklum saya baru pertama kali mengunjungi objek ini. :) [SEP] hal, perkara, atau orang yang menjadi pokok pembicaraan [SEP] benda, hal, dan sebagainya yang dijadikan sasaran untuk diteliti, diperhatikan, dan sebagainya [SEP] nomina yang melengkapi verba transitif dalam klausa, misalnya teh manis dalam kalimat Kiki minum teh manis [SEP] hal atau benda yang menjadi sasaran usaha sambilan [SEP] titik atau himpunan yang bertindak sebagai sumber cahaya bagi suatu lensa, cermin, atau bagi suatu sistem lensa	objek	0
candi pura dilihat dari nama nya saya berpikir pasti isinya hany candi saja, maklum saya baru pertama kali mengunjungi objek ini. :) [SEP] bangunan kuno yang dibuat dari batu (sebagai tempat pemujaan, penyimpanan abu jenazah raja-raja, pendeta-pendeta Hindu atau Buddha pada zaman dulu)	candi	0
cukup lumayan bikin keringetan tapi pemandangan dikanan kiri indah nian capenya tidak kerasa, berjalan diatas bukit dengan pemandangan kanan kiri tebing sering papasan sama bule, keren... [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
cukup lumayan bikin keringetan tapi pemandangan dikanan kiri indah nian capenya tidak kerasa, berjalan diatas bukit dengan pemandangan kanan kiri tebing sering papasan sama bule, keren... [SEP] bulai [SEP] orang (binatang dan sebagainya) berkulit putih [SEP] orang kulit putih (terutama orang Eropa dan Amerika)	bule	1
cukup lumayan bikin keringetan tapi pemandangan dikanan kiri indah nian capenya tidak kerasa, berjalan diatas bukit dengan pemandangan kanan kiri tebing sering papasan sama bule, keren... [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
cukup lumayan bikin keringetan tapi pemandangan dikanan kiri indah nian capenya tidak kerasa, berjalan diatas bukit dengan pemandangan kanan kiri tebing sering papasan sama bule, keren... [SEP] tumpukan tanah yang lebih tinggi daripada tempat sekelilingnya, lebih rendah daripada gunung [SEP] suku bangsa yang mendiami sebagian wilayah pedalaman Provinsi Kalimantan Selatan [SEP] bahasa yang dituturkan oleh suku Bukit	bukit	0
cukup lumayan bikin keringetan tapi pemandangan dikanan kiri indah nian capenya tidak kerasa, berjalan diatas bukit dengan pemandangan kanan kiri tebing sering papasan sama bule, keren... [SEP] melangkahkan kaki bergerak maju [SEP] bergerak maju dari suatu titik (tempat) ke titik (tempat) lain [SEP] menggelinding atau berputar (tentang sesuatu yang bundar seperti roda) [SEP] bepergian [SEP] berlangsung [SEP] berlaku	berjalan	1
disini kita bisa melihat pemandangan pantai yang di pinggirnya terdapat karang yang indah ... di sini terdapat air suci [SEP] penglihatan [SEP] proses, cara, perbuatan memandang [SEP] keadaan alam yang indah dipandang [SEP] pengetahuan (dalam arti apa-apa yang diketahui) [SEP] ikhtisar, uraian, atau pembicaraan mengenai suatu hal	pemandangan	1
disini kita bisa melihat pemandangan pantai yang di pinggirnya terdapat karang yang indah ... di sini terdapat air suci [SEP] batu kapur di laut yang terjadi dari zat yang dikeluarkan oleh binatang kecil jenis anthozoa (tidak bertulang punggung) [SEP] pulau (gunung, batu) di laut yang terjadi dari tumpukan karang yang sudah membatu [SEP] tumbuhan laut yang menyerupai atau seperti karang [SEP] susun [SEP] tempat kediaman [SEP] tidak lama lagi	karang	1
disini kita bisa melihat pemandangan pantai yang di pinggirnya terdapat karang yang indah ... di sini terdapat air suci [SEP] air yang telah diberkati (disucikan) oleh imam atau pejabat gerejawi	air suci	0
saya sangat menyukai tempat ini, permainan yang ditawarkan juga sangat menarik. dapat memacu adrenalin bagi yang mencobanya. [SEP] sesuatu yang dipakai untuk menaruh (menyimpan, meletakkan, dan sebagainya) [SEP] ruang (bidang, rumah, dan sebagainya) yang tersedia untuk melakukan sesuatu [SEP] ruang (bidang dan sebagainya) yang dipakai untuk menaruh (menyimpan, mengumpulkan, dan sebagainya) [SEP] ruang (bidang, rumah, daerah, dan sebagainya) yang didiami (ditinggali) atau ditempati [SEP] bagian yang tertentu dari suatu ruang (bidang, daerah, dan sebagainya) [SEP] negeri (kota, desa, daerah, dan sebagainya) [SEP] sesuatu yang dapat (dipercaya) menampung (tentang isi hati, keluhan, pertanyaan, dan sebagainya) [SEP] kedudukan	tempat	1
saya sangat menyukai tempat ini, permainan yang ditawarkan juga sangat menarik. dapat memacu adrenalin bagi yang mencobanya. [SEP] sesuatu yang digunakan untuk bermain [SEP] hal bermain [SEP] perbuatan yang dilakukan dengan tidak sungguh-sungguh (hanya untuk main-main) [SEP] pertunjukan, tontonan, dan sebagainya [SEP] perhiasan yang digantungkan pada kalung dan sebagainya, seperti medalion [SEP] perempuan yang diajak untuk bersenang-senang saja (tidak untuk dijadikan istri yang sah)	permainan	1
tidak lengkap mengunjungi bali tanpa mencoba wahana di taman air  wahana ini merupakan yang paling besar di asia dan saya setuju. taman air ini memiliki banyak pilihan wahana dan bersantai beserta beberapa kolam renang juga ada tempat berjemur [SEP] menggulung atau melilitkan papeda [SEP] kapak kecil bergagang pendek [SEP] kata sapaan atau panggilan kepada laki-laki yang sudah beristri [SEP] pulau yang terletak di antara Pulau Jawa dan Pulau Lombok yang berada di Kepulauan Nusa Tenggara [SEP] provinsi di Pulau Bali, beribu kota Denpasar [SEP] suku bangsa yang berasal dari atau mendiami sebagian besar Pulau Bali [SEP] bahasa yang dituturkan oleh suku Bali	bali	0
tidak lengkap mengunjungi bali tanpa mencoba wahana di taman air  wahana ini merupakan yang paling besar di asia dan saya setuju. taman air ini memiliki banyak pilihan wahana dan bersantai beserta beberapa kolam renang juga ada tempat berjemur [SEP] kendaraan [SEP] alat atau sarana untuk mencapai suatu tujuan [SEP] tafsir mimpi [SEP] anak yang terlahir di tengah perjamuan atau perhelatan	wahana	1
tidak lengkap mengunjungi bali tanpa mencoba wahana di taman air  wahana ini merupakan yang paling besar di asia dan saya setuju. taman air ini memiliki banyak pilihan wahana dan bersantai beserta beberapa kolam renang juga ada tempat berjemur [SEP] tempat rekreasi dengan fasilitas permainan yang menggunakan air	taman air	1
